country_code,country_name,wb_income,wb_region,isic_section_index,isic_section_name,industry_name,net_per_10K_2015,net_per_10K_2016,net_per_10K_2017,net_per_10K_2018,,,,,,,,,,,,,,,,,,,
it,Italy,High income,Europe & Central Asia,M,Professional scientific and technical activities,Marketing & Advertising,-10.14,4.19,6.92,4.13,,,,,,,,,,,,,,,,,,,
it,Italy,High income,Europe & Central Asia,J,Information and communication,Newspapers,-36.07,-75.33,-71.36,15.3,,,,,,,,,,,,,,,,,,,
it,Italy,High income,Europe & Central Asia,J,Information and communication,Publishing,-16.22,5.3,-7.5,-17.64,,,,,,,,,,,,,,,,,,,
it,Italy,High income,Europe & Central Asia,C,Manufacturing,Printing,6.3,-31.81,6.76,4.55,,,,,,,,,,,,,,,,,,,
it,Italy,High income,Europe & Central Asia,M,Professional scientific and technical activities,Information Services,9.81,24.57,10.61,-19.45,,,,,,,,,,,,,,,,,,,
it,Italy,High income,Europe & Central Asia,M,Professional scientific and technical activities,Environmental Services,11.09,-1.09,32.32,-7.94,,,,,,,,,,,,,,,,,,,
it,Italy,High income,Europe & Central Asia,H,Transportation and storage,Package/Freight Delivery,12.04,32.17,15.78,19.3,,,,,,,,,,,,,,,,,,,
it,Italy,High income,Europe & Central Asia,S,Other service activities,Individual & Family Services,-30.31,36.07,13.11,5.55,,,,,,,,,,,,,,,,,,,
it,Italy,High income,Europe & Central Asia,S,Other service activities,Civic & Social Organization,-28.05,-86.54,-73.15,-63.31,,,,,,,,,,,,,,,,,,,
it,Italy,High income,Europe & Central Asia,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,Consumer Services,-15.06,9.81,5.7,-14.53,,,,,,,,,,,,,,,,,,,
it,Italy,High income,Europe & Central Asia,H,Transportation and storage,Transportation/Trucking/Railroad,6.55,11.59,10.1,-1.09,,,,,,,,,,,,,,,,,,,
it,Italy,High income,Europe & Central Asia,H,Transportation and storage,Airlines/Aviation,-69.27,-26.26,-0.88,-53.46,,,,,,,,,,,,,,,,,,,
it,Italy,High income,Europe & Central Asia,H,Transportation and storage,Maritime,-75.04,-96.24,152.46,-22.31,,,,,,,,,,,,,,,,,,,
it,Italy,High income,Europe & Central Asia,J,Information and communication,Information Technology & Services,-13.05,-1.46,3.03,-18.46,,,,,,,,,,,,,,,,,,,
it,Italy,High income,Europe & Central Asia,M,Professional scientific and technical activities,Market Research,-60.6,-63.06,27.2,10.27,,,,,,,,,,,,,,,,,,,
it,Italy,High income,Europe & Central Asia,M,Professional scientific and technical activities,Public Relations & Communications,-55.18,2.58,51.3,34.36,,,,,,,,,,,,,,,,,,,
it,Italy,High income,Europe & Central Asia,M,Professional scientific and technical activities,Design,-7.88,69.41,41.92,-29.43,,,,,,,,,,,,,,,,,,,
it,Italy,High income,Europe & Central Asia,S,Other service activities,Non-Profit Organization Management,-32.91,-12.26,-39.53,-117.43,,,,,,,,,,,,,,,,,,,
it,Italy,High income,Europe & Central Asia,N,Administrative and support service activities,Staffing & Recruiting,25.47,16.29,140.69,14.83,,,,,,,,,,,,,,,,,,,
it,Italy,High income,Europe & Central Asia,M,Professional scientific and technical activities,Professional Training & Coaching,-2.99,5.33,53.33,11.85,,,,,,,,,,,,,,,,,,,
it,Italy,High income,Europe & Central Asia,K,Financial and insurance activities,Venture Capital & Private Equity,-152.42,86.31,56.15,61,,,,,,,,,,,,,,,,,,,
it,Italy,High income,Europe & Central Asia,O,Public administration and defence; compulsory social security,Political Organization,-54.43,8.2,-46.47,-145,,,,,,,,,,,,,,,,,,,
it,Italy,High income,Europe & Central Asia,M,Professional scientific and technical activities,Translation & Localization,-85.6,37.97,-20.88,-112.24,,,,,,,,,,,,,,,,,,,
it,Italy,High income,Europe & Central Asia,J,Information and communication,Computer Games,-40.74,-135.37,-213.79,-84.62,,,,,,,,,,,,,,,,,,,
it,Italy,High income,Europe & Central Asia,M,Professional scientific and technical activities,Events Services,15.45,-17.6,-15.74,19.11,,,,,,,,,,,,,,,,,,,
it,Italy,High income,Europe & Central Asia,R,"Arts, entertainment and recreation ",Arts & Crafts,21.11,32.36,-61.24,3.62,,,,,,,,,,,,,,,,,,,
it,Italy,High income,Europe & Central Asia,C,Manufacturing,Electrical & Electronic Manufacturing,-11.79,15.69,13.43,-0.56,,,,,,,,,,,,,,,,,,,
it,Italy,High income,Europe & Central Asia,J,Information and communication,Online Media,-38.53,-17.1,-71.28,-57.13,,,,,,,,,,,,,,,,,,,
it,Italy,High income,Europe & Central Asia,R,"Arts, entertainment and recreation ",Music,-61.39,-36.9,-43.23,-58.66,,,,,,,,,,,,,,,,,,,
it,Italy,High income,Europe & Central Asia,H,Transportation and storage,Logistics & Supply Chain,10.53,30.67,21.88,26.07,,,,,,,,,,,,,,,,,,,
it,Italy,High income,Europe & Central Asia,C,Manufacturing,Plastics,-1.61,5.57,12.04,15.3,,,,,,,,,,,,,,,,,,,
it,Italy,High income,Europe & Central Asia,N,Administrative and support service activities,Security & Investigations,59.2,7.58,-15.34,7.44,,,,,,,,,,,,,,,,,,,
it,Italy,High income,Europe & Central Asia,N,Administrative and support service activities,Facilities Services,15.02,14.28,-5.49,11.9,,,,,,,,,,,,,,,,,,,
it,Italy,High income,Europe & Central Asia,M,Professional scientific and technical activities,Outsourcing/Offshoring,-14.93,-33,-99.44,-216.73,,,,,,,,,,,,,,,,,,,
it,Italy,High income,Europe & Central Asia,R,"Arts, entertainment and recreation ","Health, Wellness & Fitness",11.27,33.11,3.35,-7.01,,,,,,,,,,,,,,,,,,,
it,Italy,High income,Europe & Central Asia,J,Information and communication,Media Production,-52.71,22.46,-10.1,0,,,,,,,,,,,,,,,,,,,
it,Italy,High income,Europe & Central Asia,R,"Arts, entertainment and recreation ",Animation,-254.36,-82.38,-70.83,-323.42,,,,,,,,,,,,,,,,,,,
it,Italy,High income,Europe & Central Asia,X,Not_mapped,Think Tanks,-47.49,21.15,-38.54,-85.64,,,,,,,,,,,,,,,,,,,
it,Italy,High income,Europe & Central Asia,P,Education,E-Learning,134.56,176.15,66.35,51.1,,,,,,,,,,,,,,,,,,,
it,Italy,High income,Europe & Central Asia,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,Wholesale,-15.14,10.15,32.96,-17.56,,,,,,,,,,,,,,,,,,,
it,Italy,High income,Europe & Central Asia,H,Transportation and storage,Import & Export,52.34,0,-30.09,0,,,,,,,,,,,,,,,,,,,
it,Italy,High income,Europe & Central Asia,M,Professional scientific and technical activities,Mechanical or Industrial Engineering,9.98,22.48,27.02,7.73,,,,,,,,,,,,,,,,,,,
it,Italy,High income,Europe & Central Asia,M,Professional scientific and technical activities,Photography,-50.21,3.48,-41.4,-14.52,,,,,,,,,,,,,,,,,,,
it,Italy,High income,Europe & Central Asia,N,Administrative and support service activities,Human Resources,15.88,29.38,66.02,39.83,,,,,,,,,,,,,,,,,,,
it,Italy,High income,Europe & Central Asia,N,Administrative and support service activities,Business Supplies & Equipment,-2.18,23.43,0,13.41,,,,,,,,,,,,,,,,,,,
it,Italy,High income,Europe & Central Asia,M,Professional scientific and technical activities,Graphic Design,-93.27,0,-20.89,-30.5,,,,,,,,,,,,,,,,,,,
it,Italy,High income,Europe & Central Asia,S,Other service activities,International Trade & Development,-81.62,15.07,47.17,-11.86,,,,,,,,,,,,,,,,,,,
it,Italy,High income,Europe & Central Asia,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,Wine & Spirits,32.64,41.4,31.96,42.28,,,,,,,,,,,,,,,,,,,
it,Italy,High income,Europe & Central Asia,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,Luxury Goods & Jewelry,-15.52,20.69,49.38,51.09,,,,,,,,,,,,,,,,,,,
it,Italy,High income,Europe & Central Asia,C,Manufacturing,Renewables & Environment,-9.68,2.49,14.14,3.05,,,,,,,,,,,,,,,,,,,
it,Italy,High income,Europe & Central Asia,C,Manufacturing,"Glass, Ceramics & Concrete",11.8,2.61,25.41,-12.64,,,,,,,,,,,,,,,,,,,
it,Italy,High income,Europe & Central Asia,C,Manufacturing,Packaging & Containers,18.92,36.82,15.22,17.13,,,,,,,,,,,,,,,,,,,
it,Italy,High income,Europe & Central Asia,C,Manufacturing,Industrial Automation,-5.88,18.44,20.49,7.7,,,,,,,,,,,,,,,,,,,
it,Italy,High income,Europe & Central Asia,O,Public administration and defence; compulsory social security,Government Relations,0,-25.99,16.69,-18.28,,,,,,,,,,,,,,,,,,,
jm,Jamaica,Upper middle income,Latin America & Caribbean,J,Information and communication,Telecommunications,-38.09,-49.11,-320.61,-67.54,,,,,,,,,,,,,,,,,,,
jm,Jamaica,Upper middle income,Latin America & Caribbean,I,Accommodation and food service activities,Hospitality,-68.47,-6.06,0,-212.63,,,,,,,,,,,,,,,,,,,
jm,Jamaica,Upper middle income,Latin America & Caribbean,K,Financial and insurance activities,Financial Services,-45.94,-125.88,-234.97,-211.24,,,,,,,,,,,,,,,,,,,
jm,Jamaica,Upper middle income,Latin America & Caribbean,P,Education,Higher Education,28.64,-111.32,-230.04,-335.77,,,,,,,,,,,,,,,,,,,
jm,Jamaica,Upper middle income,Latin America & Caribbean,J,Information and communication,Information Technology & Services,-126.71,-149.83,-132.7,-235.95,,,,,,,,,,,,,,,,,,,
jo,Jordan,Upper middle income,Middle East & North Africa,J,Information and communication,Computer Software,-250.24,-160.96,-182.91,-76.63,,,,,,,,,,,,,,,,,,,
jo,Jordan,Upper middle income,Middle East & North Africa,J,Information and communication,Internet,-423.91,-445.1,58.67,-153.89,,,,,,,,,,,,,,,,,,,
jo,Jordan,Upper middle income,Middle East & North Africa,J,Information and communication,Telecommunications,-265.51,-233.48,-101.26,-41.8,,,,,,,,,,,,,,,,,,,
jo,Jordan,Upper middle income,Middle East & North Africa,M,Professional scientific and technical activities,Management Consulting,-52.17,-164.02,108.39,-193.45,,,,,,,,,,,,,,,,,,,
jo,Jordan,Upper middle income,Middle East & North Africa,Q,Human health and social work activities,Hospital & Health Care,-91.8,-438.84,-245.46,-116.11,,,,,,,,,,,,,,,,,,,
jo,Jordan,Upper middle income,Middle East & North Africa,C,Manufacturing,Pharmaceuticals,-39.57,-176.55,-85.31,-62.96,,,,,,,,,,,,,,,,,,,
jo,Jordan,Upper middle income,Middle East & North Africa,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,Consumer Goods,-32.31,-120.52,83.33,-15.42,,,,,,,,,,,,,,,,,,,
jo,Jordan,Upper middle income,Middle East & North Africa,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,Retail,-172.86,-468.33,-286.66,-103,,,,,,,,,,,,,,,,,,,
jo,Jordan,Upper middle income,Middle East & North Africa,I,Accommodation and food service activities,Hospitality,-220.39,-186.29,-19.67,107.91,,,,,,,,,,,,,,,,,,,
jo,Jordan,Upper middle income,Middle East & North Africa,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,Food & Beverages,-100.7,-228.1,-206.72,-20.59,,,,,,,,,,,,,,,,,,,
jo,Jordan,Upper middle income,Middle East & North Africa,K,Financial and insurance activities,Banking,-98.46,-104.8,-10.81,-45.08,,,,,,,,,,,,,,,,,,,
jo,Jordan,Upper middle income,Middle East & North Africa,K,Financial and insurance activities,Insurance,-157.04,-118.82,-47.96,7.22,,,,,,,,,,,,,,,,,,,
jo,Jordan,Upper middle income,Middle East & North Africa,K,Financial and insurance activities,Financial Services,-147.76,-273.05,-62.22,35.06,,,,,,,,,,,,,,,,,,,
jo,Jordan,Upper middle income,Middle East & North Africa,L,Real estate activities,Real Estate,-266.67,-290.14,-27.24,-143.68,,,,,,,,,,,,,,,,,,,
jo,Jordan,Upper middle income,Middle East & North Africa,M,Professional scientific and technical activities,Accounting,-369.15,-554.33,-106.06,-201.22,,,,,,,,,,,,,,,,,,,
jo,Jordan,Upper middle income,Middle East & North Africa,F,Construction,Construction,-290.46,-707.5,-310.82,-271.17,,,,,,,,,,,,,,,,,,,
jo,Jordan,Upper middle income,Middle East & North Africa,F,Construction,Building Materials,-147.42,-164.55,-85.66,-22.13,,,,,,,,,,,,,,,,,,,
jo,Jordan,Upper middle income,Middle East & North Africa,M,Professional scientific and technical activities,Architecture & Planning,-136.79,-539.51,-185.61,-91.34,,,,,,,,,,,,,,,,,,,
jo,Jordan,Upper middle income,Middle East & North Africa,F,Construction,Civil Engineering,-27.62,-445.77,-260.43,-20.2,,,,,,,,,,,,,,,,,,,
jo,Jordan,Upper middle income,Middle East & North Africa,C,Manufacturing,Automotive,-188.61,-547.67,0,-36.67,,,,,,,,,,,,,,,,,,,
jo,Jordan,Upper middle income,Middle East & North Africa,B,Mining and quarrying,Oil & Energy,-150.42,-413.58,-194.29,-154.7,,,,,,,,,,,,,,,,,,,
jo,Jordan,Upper middle income,Middle East & North Africa,P,Education,Higher Education,-132.97,-233.99,-342.96,-287.55,,,,,,,,,,,,,,,,,,,
jo,Jordan,Upper middle income,Middle East & North Africa,P,Education,Education Management,-44.78,-75.39,8.07,43.22,,,,,,,,,,,,,,,,,,,
jo,Jordan,Upper middle income,Middle East & North Africa,M,Professional scientific and technical activities,Research,57.94,-266.44,-64.68,-112.76,,,,,,,,,,,,,,,,,,,
jo,Jordan,Upper middle income,Middle East & North Africa,O,Public administration and defence; compulsory social security,International Affairs,238.76,99.65,158.1,33.73,,,,,,,,,,,,,,,,,,,
jo,Jordan,Upper middle income,Middle East & North Africa,O,Public administration and defence; compulsory social security,Government Administration,-161.74,-51.26,-177.55,-105.54,,,,,,,,,,,,,,,,,,,
jo,Jordan,Upper middle income,Middle East & North Africa,M,Professional scientific and technical activities,Marketing & Advertising,-98.57,-132.62,-33.43,-29.1,,,,,,,,,,,,,,,,,,,
jo,Jordan,Upper middle income,Middle East & North Africa,H,Transportation and storage,Airlines/Aviation,-125.32,-282.27,-115.62,-76.36,,,,,,,,,,,,,,,,,,,
jo,Jordan,Upper middle income,Middle East & North Africa,J,Information and communication,Information Technology & Services,-360.56,-335.28,-144.55,-118.95,,,,,,,,,,,,,,,,,,,
jo,Jordan,Upper middle income,Middle East & North Africa,M,Professional scientific and technical activities,Design,-90.44,-172.45,-70.88,-97.71,,,,,,,,,,,,,,,,,,,
jo,Jordan,Upper middle income,Middle East & North Africa,S,Other service activities,Non-Profit Organization Management,145.29,125.83,145.36,30.96,,,,,,,,,,,,,,,,,,,
jo,Jordan,Upper middle income,Middle East & North Africa,C,Manufacturing,Electrical & Electronic Manufacturing,-356.51,-467.02,-334.91,31.21,,,,,,,,,,,,,,,,,,,
jo,Jordan,Upper middle income,Middle East & North Africa,H,Transportation and storage,Logistics & Supply Chain,-344.64,-246.02,34.01,-119.17,,,,,,,,,,,,,,,,,,,
jo,Jordan,Upper middle income,Middle East & North Africa,J,Information and communication,Media Production,-290.83,-192.66,-83.78,-103.88,,,,,,,,,,,,,,,,,,,
jo,Jordan,Upper middle income,Middle East & North Africa,M,Professional scientific and technical activities,Mechanical or Industrial Engineering,-189.13,-475.15,-106.21,-17.71,,,,,,,,,,,,,,,,,,,
jo,Jordan,Upper middle income,Middle East & North Africa,S,Other service activities,International Trade & Development,-210.37,-151.38,69.04,50.81,,,,,,,,,,,,,,,,,,,
jp,Japan,High income,East Asia & Pacific,C,Manufacturing,Defense & Space,-81.02,-150.02,-794.05,-916.92,,,,,,,,,,,,,,,,,,,
jp,Japan,High income,East Asia & Pacific,J,Information and communication,Computer Software,74.43,129.58,147.48,183.41,,,,,,,,,,,,,,,,,,,
jp,Japan,High income,East Asia & Pacific,J,Information and communication,Internet,266.5,332.01,247.42,321.15,,,,,,,,,,,,,,,,,,,
jp,Japan,High income,East Asia & Pacific,J,Information and communication,Semiconductors,27.83,-48.53,23.23,-11.97,,,,,,,,,,,,,,,,,,,
jp,Japan,High income,East Asia & Pacific,J,Information and communication,Telecommunications,-28.16,-39.83,-19.01,29.79,,,,,,,,,,,,,,,,,,,
jp,Japan,High income,East Asia & Pacific,M,Professional scientific and technical activities,Law Practice,333.59,350.29,129.6,209.84,,,,,,,,,,,,,,,,,,,
jp,Japan,High income,East Asia & Pacific,M,Professional scientific and technical activities,Legal Services,0,490.1,-115.52,85.88,,,,,,,,,,,,,,,,,,,
jp,Japan,High income,East Asia & Pacific,M,Professional scientific and technical activities,Management Consulting,173.23,286.97,322.58,213.13,,,,,,,,,,,,,,,,,,,
jp,Japan,High income,East Asia & Pacific,M,Professional scientific and technical activities,Biotechnology,98.72,74.26,12.58,-11.61,,,,,,,,,,,,,,,,,,,
jp,Japan,High income,East Asia & Pacific,Q,Human health and social work activities,Hospital & Health Care,57.64,69.31,14.03,283.73,,,,,,,,,,,,,,,,,,,
jp,Japan,High income,East Asia & Pacific,C,Manufacturing,Pharmaceuticals,100.39,96.44,43.37,54.91,,,,,,,,,,,,,,,,,,,
jp,Japan,High income,East Asia & Pacific,Q,Human health and social work activities,Medical Device,139.75,165.16,164.6,90.13,,,,,,,,,,,,,,,,,,,
jp,Japan,High income,East Asia & Pacific,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,Cosmetics,159.9,567.64,293.79,146.34,,,,,,,,,,,,,,,,,,,
jp,Japan,High income,East Asia & Pacific,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,Apparel & Fashion,212.22,31.65,167.25,220.68,,,,,,,,,,,,,,,,,,,
jp,Japan,High income,East Asia & Pacific,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,Sporting Goods,375.39,141.48,110.53,198.77,,,,,,,,,,,,,,,,,,,
jp,Japan,High income,East Asia & Pacific,C,Manufacturing,Food Production,221.05,-52.57,60.11,258.95,,,,,,,,,,,,,,,,,,,
jp,Japan,High income,East Asia & Pacific,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,Consumer Electronics,33.51,60.47,24.47,58.95,,,,,,,,,,,,,,,,,,,
jp,Japan,High income,East Asia & Pacific,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,Consumer Goods,164.88,211.32,71.99,30.4,,,,,,,,,,,,,,,,,,,
jp,Japan,High income,East Asia & Pacific,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,Retail,56.49,193.17,171.04,193.55,,,,,,,,,,,,,,,,,,,
jp,Japan,High income,East Asia & Pacific,R,"Arts, entertainment and recreation ",Entertainment,81.32,113.9,114.25,202.18,,,,,,,,,,,,,,,,,,,
jp,Japan,High income,East Asia & Pacific,N,Administrative and support service activities,"Leisure, Travel & Tourism",472.38,889.42,301.76,306.12,,,,,,,,,,,,,,,,,,,
jp,Japan,High income,East Asia & Pacific,I,Accommodation and food service activities,Hospitality,466.16,625.45,610.19,554.94,,,,,,,,,,,,,,,,,,,
jp,Japan,High income,East Asia & Pacific,I,Accommodation and food service activities,Restaurants,151.06,0,-95.41,170.35,,,,,,,,,,,,,,,,,,,
jp,Japan,High income,East Asia & Pacific,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,Food & Beverages,282.21,93.48,134.02,51.44,,,,,,,,,,,,,,,,,,,
jp,Japan,High income,East Asia & Pacific,J,Information and communication,Broadcast Media,99.02,150.44,-86.4,29.83,,,,,,,,,,,,,,,,,,,
jp,Japan,High income,East Asia & Pacific,K,Financial and insurance activities,Banking,-98.97,-41.16,-49.69,17.64,,,,,,,,,,,,,,,,,,,
jp,Japan,High income,East Asia & Pacific,K,Financial and insurance activities,Insurance,136.43,273.69,127.56,146.37,,,,,,,,,,,,,,,,,,,
jp,Japan,High income,East Asia & Pacific,K,Financial and insurance activities,Financial Services,70.97,80.67,81.25,158.48,,,,,,,,,,,,,,,,,,,
jp,Japan,High income,East Asia & Pacific,L,Real estate activities,Real Estate,103.09,115.43,198.68,69.63,,,,,,,,,,,,,,,,,,,
jp,Japan,High income,East Asia & Pacific,K,Financial and insurance activities,Investment Management,64.45,0,21.94,85.34,,,,,,,,,,,,,,,,,,,
jp,Japan,High income,East Asia & Pacific,M,Professional scientific and technical activities,Accounting,293.33,336.08,123.76,213.98,,,,,,,,,,,,,,,,,,,
jp,Japan,High income,East Asia & Pacific,F,Construction,Construction,178.97,13.26,-36.42,108.89,,,,,,,,,,,,,,,,,,,
jp,Japan,High income,East Asia & Pacific,M,Professional scientific and technical activities,Architecture & Planning,393.38,738.14,63.98,341.53,,,,,,,,,,,,,,,,,,,
jp,Japan,High income,East Asia & Pacific,F,Construction,Civil Engineering,134.53,167.53,284.98,-19.88,,,,,,,,,,,,,,,,,,,
jp,Japan,High income,East Asia & Pacific,C,Manufacturing,Aviation & Aerospace,241.83,1261.2,1030.34,760.74,,,,,,,,,,,,,,,,,,,
jp,Japan,High income,East Asia & Pacific,C,Manufacturing,Automotive,315.33,352.93,256,249.81,,,,,,,,,,,,,,,,,,,
jp,Japan,High income,East Asia & Pacific,C,Manufacturing,Chemicals,122.04,94.3,111.03,42.86,,,,,,,,,,,,,,,,,,,
jp,Japan,High income,East Asia & Pacific,C,Manufacturing,Machinery,62.1,58.68,53.42,31.17,,,,,,,,,,,,,,,,,,,
jp,Japan,High income,East Asia & Pacific,B,Mining and quarrying,Mining & Metals,213.79,-36.29,49.92,-61.98,,,,,,,,,,,,,,,,,,,
jp,Japan,High income,East Asia & Pacific,B,Mining and quarrying,Oil & Energy,8.63,-42.35,-103.66,148.8,,,,,,,,,,,,,,,,,,,
jp,Japan,High income,East Asia & Pacific,P,Education,Primary/Secondary Education,1193.07,503.21,-120.3,-266.02,,,,,,,,,,,,,,,,,,,
jp,Japan,High income,East Asia & Pacific,P,Education,Higher Education,122.73,133.61,52.34,-25.1,,,,,,,,,,,,,,,,,,,
jp,Japan,High income,East Asia & Pacific,P,Education,Education Management,92.12,142.75,259.3,338.41,,,,,,,,,,,,,,,,,,,
jp,Japan,High income,East Asia & Pacific,M,Professional scientific and technical activities,Research,109.53,148.85,94.44,180.69,,,,,,,,,,,,,,,,,,,
jp,Japan,High income,East Asia & Pacific,O,Public administration and defence; compulsory social security,Military,-351.76,-753.74,-1048.8,-931.87,,,,,,,,,,,,,,,,,,,
jp,Japan,High income,East Asia & Pacific,O,Public administration and defence; compulsory social security,International Affairs,-892.96,-615.81,-106.05,413.01,,,,,,,,,,,,,,,,,,,
jp,Japan,High income,East Asia & Pacific,O,Public administration and defence; compulsory social security,Government Administration,524.25,0,35.3,-32.99,,,,,,,,,,,,,,,,,,,
jp,Japan,High income,East Asia & Pacific,M,Professional scientific and technical activities,Marketing & Advertising,161.24,174.06,195.07,105.53,,,,,,,,,,,,,,,,,,,
jp,Japan,High income,East Asia & Pacific,J,Information and communication,Newspapers,13.09,232.42,0,-75.57,,,,,,,,,,,,,,,,,,,
jp,Japan,High income,East Asia & Pacific,J,Information and communication,Publishing,156.12,144.39,20.96,108.05,,,,,,,,,,,,,,,,,,,
jp,Japan,High income,East Asia & Pacific,M,Professional scientific and technical activities,Information Services,88.8,206.71,111.44,178.53,,,,,,,,,,,,,,,,,,,
jp,Japan,High income,East Asia & Pacific,M,Professional scientific and technical activities,Environmental Services,195.44,192.51,402.49,228.94,,,,,,,,,,,,,,,,,,,
jp,Japan,High income,East Asia & Pacific,S,Other service activities,Civic & Social Organization,70.34,780.63,-80.96,131.87,,,,,,,,,,,,,,,,,,,
jp,Japan,High income,East Asia & Pacific,H,Transportation and storage,Airlines/Aviation,-76.78,74.86,-136.89,106.7,,,,,,,,,,,,,,,,,,,
jp,Japan,High income,East Asia & Pacific,J,Information and communication,Information Technology & Services,98.24,159.98,154.81,232.27,,,,,,,,,,,,,,,,,,,
jp,Japan,High income,East Asia & Pacific,M,Professional scientific and technical activities,Market Research,-124.64,0,355.31,125.04,,,,,,,,,,,,,,,,,,,
jp,Japan,High income,East Asia & Pacific,M,Professional scientific and technical activities,Design,160.89,435.38,245.88,288.2,,,,,,,,,,,,,,,,,,,
jp,Japan,High income,East Asia & Pacific,S,Other service activities,Non-Profit Organization Management,381.07,383.84,232.99,371.89,,,,,,,,,,,,,,,,,,,
jp,Japan,High income,East Asia & Pacific,N,Administrative and support service activities,Staffing & Recruiting,202.52,227.54,260.19,313.06,,,,,,,,,,,,,,,,,,,
jp,Japan,High income,East Asia & Pacific,M,Professional scientific and technical activities,Professional Training & Coaching,473.47,85.98,393.5,175.44,,,,,,,,,,,,,,,,,,,
jp,Japan,High income,East Asia & Pacific,M,Professional scientific and technical activities,Translation & Localization,281.95,261.51,85.43,265.1,,,,,,,,,,,,,,,,,,,
jp,Japan,High income,East Asia & Pacific,J,Information and communication,Computer Games,227.79,392.87,209.36,178.33,,,,,,,,,,,,,,,,,,,
jp,Japan,High income,East Asia & Pacific,C,Manufacturing,Electrical & Electronic Manufacturing,22.08,96.02,93.71,132.96,,,,,,,,,,,,,,,,,,,
jp,Japan,High income,East Asia & Pacific,H,Transportation and storage,Logistics & Supply Chain,-30.89,147.21,132.94,30.44,,,,,,,,,,,,,,,,,,,
jp,Japan,High income,East Asia & Pacific,R,"Arts, entertainment and recreation ","Health, Wellness & Fitness",490.58,-17.77,-80.85,358.12,,,,,,,,,,,,,,,,,,,
jp,Japan,High income,East Asia & Pacific,J,Information and communication,Media Production,198.26,344.83,181.68,258.09,,,,,,,,,,,,,,,,,,,
jp,Japan,High income,East Asia & Pacific,P,Education,E-Learning,59.41,557.77,486.52,197.4,,,,,,,,,,,,,,,,,,,
jp,Japan,High income,East Asia & Pacific,H,Transportation and storage,Import & Export,-43.92,-26.89,36.84,-33.92,,,,,,,,,,,,,,,,,,,
jp,Japan,High income,East Asia & Pacific,M,Professional scientific and technical activities,Mechanical or Industrial Engineering,86.14,129.06,42.17,80.67,,,,,,,,,,,,,,,,,,,
jp,Japan,High income,East Asia & Pacific,N,Administrative and support service activities,Human Resources,41.78,148.61,6.68,197.96,,,,,,,,,,,,,,,,,,,
jp,Japan,High income,East Asia & Pacific,S,Other service activities,International Trade & Development,13.96,146.9,-26.39,-41.27,,,,,,,,,,,,,,,,,,,
jp,Japan,High income,East Asia & Pacific,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,Luxury Goods & Jewelry,329.67,92.62,123.09,221.93,,,,,,,,,,,,,,,,,,,
jp,Japan,High income,East Asia & Pacific,C,Manufacturing,Renewables & Environment,675.18,1067.34,223.6,402.85,,,,,,,,,,,,,,,,,,,
jp,Japan,High income,East Asia & Pacific,C,Manufacturing,Industrial Automation,168.98,184.88,196.6,129.19,,,,,,,,,,,,,,,,,,,
ke,Kenya,Lower middle income,Sub-Saharan Africa,J,Information and communication,Computer Software,106.58,149.41,96.47,17.96,,,,,,,,,,,,,,,,,,,
ke,Kenya,Lower middle income,Sub-Saharan Africa,J,Information and communication,Internet,329.35,334.2,60.22,-3.8,,,,,,,,,,,,,,,,,,,
ke,Kenya,Lower middle income,Sub-Saharan Africa,J,Information and communication,Telecommunications,122.81,108,45.93,39.29,,,,,,,,,,,,,,,,,,,
ke,Kenya,Lower middle income,Sub-Saharan Africa,M,Professional scientific and technical activities,Management Consulting,267.94,340.71,92.15,75.35,,,,,,,,,,,,,,,,,,,
ke,Kenya,Lower middle income,Sub-Saharan Africa,Q,Human health and social work activities,Hospital & Health Care,165.87,152.71,71.23,51,,,,,,,,,,,,,,,,,,,
ke,Kenya,Lower middle income,Sub-Saharan Africa,C,Manufacturing,Pharmaceuticals,237.11,203.69,55.24,0,,,,,,,,,,,,,,,,,,,
ke,Kenya,Lower middle income,Sub-Saharan Africa,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,Consumer Goods,268.95,195.2,92.89,100.56,,,,,,,,,,,,,,,,,,,
ke,Kenya,Lower middle income,Sub-Saharan Africa,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,Retail,228.89,46.88,84.63,19.49,,,,,,,,,,,,,,,,,,,
ke,Kenya,Lower middle income,Sub-Saharan Africa,N,Administrative and support service activities,"Leisure, Travel & Tourism",47.05,180.93,99.53,100.22,,,,,,,,,,,,,,,,,,,
