"","state","state.abbr","county","FIPS","medicaid.expand","rural.metro","pct.lt.poverty","pct.public.ins.lt.65","pct.public.ins.lt.19","pct.public.ins.19.to.64"
"1794","New Jersey","NJ","Union",34039,"Expanded Medicaid","Metropolitan",7.9,19.8429811,34.8607062,13.7609975
"1795","New Jersey","NJ","Warren",34041,"Expanded Medicaid","Metropolitan",5.9,15.4783682,23.5910602,12.5286934
"1796","New Mexico","NM","Bernalillo",35001,"Expanded Medicaid","Metropolitan",13.4,31.3822624,50.0611273,24.0254296
"1797","New Mexico","NM","Catron",35003,"Expanded Medicaid","Rural",9.1,36.6511628,31.166348,38.4142594
"1798","New Mexico","NM","Chaves",35005,"Expanded Medicaid","Rural",16.7,40.2894108,59.4649007,30.2148862
"1799","New Mexico","NM","Cibola",35006,"Expanded Medicaid","Rural",24.3,52.0565135,74.5562991,41.4942293
"1800","New Mexico","NM","Colfax",35007,"Expanded Medicaid","Rural",18.5,43.9274185,66.4391811,35.2895872
"1801","New Mexico","NM","Curry",35009,"Expanded Medicaid","Rural",19.5,36.3749017,54.0832158,27.3368607
"1802","New Mexico","NM","De Baca",35011,"Expanded Medicaid","Rural",8.8,30.5831266,35.9205776,27.7882798
"1803","New Mexico","NM","DoÒa Ana",35013,"Expanded Medicaid","Metropolitan",22,41.4268732,65.0097834,30.1419255
"1804","New Mexico","NM","Eddy",35015,"Expanded Medicaid","Rural",10.9,29.4342903,48.3005825,20.4172785
"1805","New Mexico","NM","Grant",35017,"Expanded Medicaid","Rural",16,42.0735156,53.378162,37.3580874
"1806","New Mexico","NM","Guadalupe",35019,"Expanded Medicaid","Rural",11.1,33.2369942,43.6194896,28.5414481
"1807","New Mexico","NM","Harding",35021,"Expanded Medicaid","Rural",8.7,27.540107,24.5283019,28.7313433
"1808","New Mexico","NM","Hidalgo",35023,"Expanded Medicaid","Rural",20.9,47.786084,68.8065099,37.9848229
"1809","New Mexico","NM","Lea",35025,"Expanded Medicaid","Rural",12.5,29.2793017,48.1542473,18.5338542
"1810","New Mexico","NM","Lincoln",35027,"Expanded Medicaid","Rural",10.4,37.8667612,51.0950855,33.0889446
"1811","New Mexico","NM","Los Alamos",35028,"Expanded Medicaid","Rural",2.7,5.9735553,5.6016133,6.1326179
"1812","New Mexico","NM","Luna",35029,"Expanded Medicaid","Rural",28.8,52.3147176,76.2987502,39.4811055
"1813","New Mexico","NM","McKinley",35031,"Expanded Medicaid","Rural",32.3,51.0812318,69.472473,41.1773117
"1814","New Mexico","NM","Mora",35033,"Expanded Medicaid","Rural",17,57.8159645,92.4145299,45.6961078
"1815","New Mexico","NM","Otero",35035,"Expanded Medicaid","Rural",16.2,39.4599286,54.8123374,32.0390384
"1816","New Mexico","NM","Quay",35037,"Expanded Medicaid","Rural",14.9,50.2978056,68.5427136,42.0273349
"1817","New Mexico","NM","Rio Arriba",35039,"Expanded Medicaid","Rural",20,39.9401991,60.5525633,30.7204997
"1818","New Mexico","NM","Roosevelt",35041,"Expanded Medicaid","Rural",22,37.1764127,58.5240275,27.0169707
"1819","New Mexico","NM","Sandoval",35043,"Expanded Medicaid","Metropolitan",10.7,27.8387995,41.9594122,21.5821003
"1820","New Mexico","NM","San Juan",35045,"Expanded Medicaid","Metropolitan",16.3,35.8586773,55.7210544,25.9601031
"1821","New Mexico","NM","San Miguel",35047,"Expanded Medicaid","Rural",22.6,44.7921323,59.2900895,39.023933
"1822","New Mexico","NM","Santa Fe",35049,"Expanded Medicaid","Metropolitan",10,26.3839526,50.1618447,18.0393718
"1823","New Mexico","NM","Sierra",35051,"Expanded Medicaid","Rural",14.1,48.3301396,72.8971963,39.535316
"1824","New Mexico","NM","Socorro",35053,"Expanded Medicaid","Rural",15.2,36.9543509,54.66635,29.3505964
"1825","New Mexico","NM","Taos",35055,"Expanded Medicaid","Rural",15,46.1559866,74.3558093,36.3694779
"1826","New Mexico","NM","Torrance",35057,"Expanded Medicaid","Metropolitan",20.8,47.0351759,57.842853,42.6451537
"1827","New Mexico","NM","Union",35059,"Expanded Medicaid","Rural",12.7,34.2208023,54.7756041,25.0513347
"1828","New Mexico","NM","Valencia",35061,"Expanded Medicaid","Metropolitan",17.5,42.34149,61.9025967,33.2456305
"1829","New York","NY","Albany",36001,"Expanded Medicaid","Metropolitan",7.3,20.5224932,30.8963,17.1099286
"1830","New York","NY","Allegany",36003,"Expanded Medicaid","Rural",11.7,27.8457317,35.0200803,24.9532239
"1831","New York","NY","Bronx",36005,"Expanded Medicaid","Metropolitan",26.8,49.5182219,68.4581409,41.2486394
"1832","New York","NY","Broome",36007,"Expanded Medicaid","Metropolitan",10.8,29.8773006,43.6559851,24.9069365
"1833","New York","NY","Cattaraugus",36009,"Expanded Medicaid","Rural",11.1,30.9336333,39.3458291,27.426674
"1834","New York","NY","Cayuga",36011,"Expanded Medicaid","Rural",8.4,25.2403457,35.4859791,21.404102
"1835","New York","NY","Chautauqua",36013,"Expanded Medicaid","Rural",13.4,31.713913,42.4772376,27.5872062
"1836","New York","NY","Chemung",36015,"Expanded Medicaid","Metropolitan",11.6,30.7021098,41.2072435,26.4595945
"1837","New York","NY","Chenango",36017,"Expanded Medicaid","Rural",9.4,31.3974592,42.0020448,27.3746562
"1838","New York","NY","Clinton",36019,"Expanded Medicaid","Rural",11,27.502048,40.8615088,22.8829953
"1839","New York","NY","Columbia",36021,"Expanded Medicaid","Rural",6.3,23.0603129,36.7000435,18.6786753
"1840","New York","NY","Cortland",36023,"Expanded Medicaid","Rural",7.6,21.1506338,28.7574405,18.4203498
"1841","New York","NY","Delaware",36025,"Expanded Medicaid","Rural",12.5,30.5350867,44.4004972,25.8937015
"1842","New York","NY","Dutchess",36027,"Expanded Medicaid","Metropolitan",6,18.9928902,26.3547344,16.3964749
"1843","New York","NY","Erie",36029,"Expanded Medicaid","Metropolitan",10.4,26.8171611,38.7863834,22.4531926
"1844","New York","NY","Essex",36031,"Expanded Medicaid","Rural",5.6,25.6974249,33.1702254,23.3220211
"1845","New York","NY","Franklin",36033,"Expanded Medicaid","Rural",13.7,30.6514007,39.9238095,27.1763572
"1846","New York","NY","Fulton",36035,"Expanded Medicaid","Rural",11.4,32.3055104,47.3428274,26.9277352
"1847","New York","NY","Genesee",36037,"Expanded Medicaid","Rural",9.3,25.0218232,35.9082397,21.0691824
"1848","New York","NY","Greene",36039,"Expanded Medicaid","Rural",8.5,25.6400124,33.7993708,23.0313641
"1849","New York","NY","Hamilton",36041,"Expanded Medicaid","Rural",7.3,24.0468328,30.1480485,22.2952087
"1850","New York","NY","Herkimer",36043,"Expanded Medicaid","Metropolitan",10.3,32.2294372,46.5031725,26.7877042
"1851","New York","NY","Jefferson",36045,"Expanded Medicaid","Metropolitan",10.4,29.1908346,34.9634913,26.3995402
"1852","New York","NY","Kings",36047,"Expanded Medicaid","Metropolitan",17.9,37.439819,56.7346131,30.018626
"1853","New York","NY","Lewis",36049,"Expanded Medicaid","Rural",9.9,25.1513235,36.6141732,20.2780997
"1854","New York","NY","Livingston",36051,"Expanded Medicaid","Metropolitan",9.8,22.3381441,32.4310177,18.8219663
"1855","New York","NY","Madison",36053,"Expanded Medicaid","Metropolitan",7.8,23.4413423,32.7951627,20.0105174
"1856","New York","NY","Monroe",36055,"Expanded Medicaid","Metropolitan",10.7,25.8838831,37.4304523,21.5665621
"1857","New York","NY","Montgomery",36057,"Expanded Medicaid","Rural",14.5,34.9285732,49.6514655,28.7740486
"1858","New York","NY","Nassau",36059,"Expanded Medicaid","Metropolitan",4.1,13.4248734,17.5675248,11.816596
"1859","New York","NY","New York",36061,"Expanded Medicaid","Metropolitan",13.1,22.5390965,38.5902157,18.9237816
"1860","New York","NY","Niagara",36063,"Expanded Medicaid","Metropolitan",9.5,26.9648731,36.06156,23.7254093
"1861","New York","NY","Oneida",36065,"Expanded Medicaid","Metropolitan",12,32.9954313,47.1344362,27.4239473
"1862","New York","NY","Onondaga",36067,"Expanded Medicaid","Metropolitan",10.1,25.3167238,36.5481724,20.9598634
"1863","New York","NY","Ontario",36069,"Expanded Medicaid","Metropolitan",6.3,21.6820962,32.661191,17.5542345
"1864","New York","NY","Orange",36071,"Expanded Medicaid","Metropolitan",8.9,24.3642664,35.5844409,19.0968762
"1865","New York","NY","Orleans",36073,"Expanded Medicaid","Metropolitan",13.3,32.5857235,45.2838828,27.9096236
"1866","New York","NY","Oswego",36075,"Expanded Medicaid","Metropolitan",13.1,33.3107451,48.1477508,27.6927035
"1867","New York","NY","Otsego",36077,"Expanded Medicaid","Rural",9.5,24.388293,36.0494039,20.7234891
"1868","New York","NY","Putnam",36079,"Expanded Medicaid","Metropolitan",2.3,12.5146605,16.2611684,11.1901252
"1869","New York","NY","Queens",36081,"Expanded Medicaid","Metropolitan",11.1,30.4296813,47.7217023,24.7169608
"1870","New York","NY","Rensselaer",36083,"Expanded Medicaid","Metropolitan",8.5,22.852436,34.3306187,18.8014966
"1871","New York","NY","Richmond",36085,"Expanded Medicaid","Metropolitan",10.6,22.3688982,31.6266343,18.8727729
"1872","New York","NY","Rockland",36087,"Expanded Medicaid","Metropolitan",9.9,29.1427511,45.7901965,20.400963
"1873","New York","NY","St. Lawrence",36089,"Expanded Medicaid","Rural",13.7,29.592152,39.6170665,25.6916875
"1874","New York","NY","Saratoga",36091,"Expanded Medicaid","Metropolitan",4.3,15.7826933,22.759253,13.2258088
"1875","New York","NY","Schenectady",36093,"Expanded Medicaid","Metropolitan",8.4,27.167108,38.561764,22.7953429
"1876","New York","NY","Schoharie",36095,"Expanded Medicaid","Metropolitan",9.8,29.3802662,42.2133045,24.9854643
"1877","New York","NY","Schuyler",36097,"Expanded Medicaid","Rural",10.8,28.9470052,40.3605016,24.8499625
"1878","New York","NY","Seneca",36099,"Expanded Medicaid","Rural",7.1,25.3991902,36.2224039,21.1836518
"1879","New York","NY","Steuben",36101,"Expanded Medicaid","Rural",9.8,29.5039952,37.6675663,26.2663836
"1880","New York","NY","Suffolk",36103,"Expanded Medicaid","Metropolitan",5,16.5300479,23.159583,13.9803671
"1881","New York","NY","Sullivan",36105,"Expanded Medicaid","Rural",11.1,31.7233302,45.7887936,26.2300723
"1882","New York","NY","Tioga",36107,"Expanded Medicaid","Metropolitan",7.7,25.1374038,36.397158,20.8066692
"1883","New York","NY","Tompkins",36109,"Expanded Medicaid","Metropolitan",9.5,16.5861034,24.9149115,14.1855869
"1884","New York","NY","Ulster",36111,"Expanded Medicaid","Metropolitan",7.6,24.4113384,34.473102,21.0990652
"1885","New York","NY","Warren",36113,"Expanded Medicaid","Metropolitan",6.5,23.4960979,31.1986734,20.9767814
"1886","New York","NY","Washington",36115,"Expanded Medicaid","Metropolitan",8.1,30.8260134,46.4213474,25.2019975
"1887","New York","NY","Wayne",36117,"Expanded Medicaid","Metropolitan",8.7,25.1262089,36.7933051,20.6024963
"1888","New York","NY","Westchester",36119,"Expanded Medicaid","Metropolitan",6.5,18.0207597,26.6633852,14.529251
"1889","New York","NY","Wyoming",36121,"Expanded Medicaid","Rural",8.4,24.1715587,34.32644,20.3281153
"1890","New York","NY","Yates",36123,"Expanded Medicaid","Metropolitan",8.5,22.4897007,28.8246881,19.7438634
"1891","North Carolina","NC","Alamance",37001,"Did Not Expand Medicaid","Metropolitan",13.3,24.2549675,49.4382313,13.8262631
"1892","North Carolina","NC","Alexander",37003,"Did Not Expand Medicaid","Metropolitan",11.5,25.3900612,48.1858129,16.7983722
"1893","North Carolina","NC","Alleghany",37005,"Did Not Expand Medicaid","Rural",15.5,31.5228053,63.2653061,20.8101017
"1894","North Carolina","NC","Anson",37007,"Did Not Expand Medicaid","Rural",18.1,30.4764331,60.1171358,19.5297237
"1895","North Carolina","NC","Ashe",37009,"Did Not Expand Medicaid","Rural",13.4,24.1318767,49.872524,15.6118143
"1896","North Carolina","NC","Avery",37011,"Did Not Expand Medicaid","Rural",11,22.3044575,46.7581475,14.362117
"1897","North Carolina","NC","Beaufort",37013,"Did Not Expand Medicaid","Rural",14.3,30.9510212,55.0380228,21.2982363
"1898","North Carolina","NC","Bertie",37015,"Did Not Expand Medicaid","Rural",16.9,33.2094343,62.0969856,23.1742852
"1899","North Carolina","NC","Bladen",37017,"Did Not Expand Medicaid","Rural",18.8,36.6824818,67.5363448,24.6141348
"1900","North Carolina","NC","Brunswick",37019,"Did Not Expand Medicaid","Metropolitan",10.2,26.7250821,55.3585592,17.4567696
"1901","North Carolina","NC","Buncombe",37021,"Did Not Expand Medicaid","Metropolitan",8.1,19.6474985,38.2154948,13.3900705
"1902","North Carolina","NC","Burke",37023,"Did Not Expand Medicaid","Metropolitan",14.4,29.9066349,56.0651128,20.6020968
"1903","North Carolina","NC","Cabarrus",37025,"Did Not Expand Medicaid","Metropolitan",8.1,17.9176798,30.9195253,11.9467781
"1904","North Carolina","NC","Caldwell",37027,"Did Not Expand Medicaid","Metropolitan",12.5,28.5701345,52.3437064,19.767057
"1905","North Carolina","NC","Camden",37029,"Did Not Expand Medicaid","Rural",6.8,17.5563602,34.7016344,9.9494098
"1906","North Carolina","NC","Carteret",37031,"Did Not Expand Medicaid","Rural",9.4,22.4471644,40.5434123,16.2606056
"1907","North Carolina","NC","Caswell",37033,"Did Not Expand Medicaid","Rural",14.4,30.6988306,52.8289328,23.1393057
"1908","North Carolina","NC","Catawba",37035,"Did Not Expand Medicaid","Metropolitan",10.3,23.4820967,44.9385404,14.6975066
"1909","North Carolina","NC","Chatham",37037,"Did Not Expand Medicaid","Metropolitan",10,19.6185545,42.0214607,11.1230705
"1910","North Carolina","NC","Cherokee",37039,"Did Not Expand Medicaid","Rural",11.1,31.0351799,61.4190252,20.5157866
"1911","North Carolina","NC","Chowan",37041,"Did Not Expand Medicaid","Rural",16.8,29.9891048,62.5472888,16.8196889
"1912","North Carolina","NC","Clay",37043,"Did Not Expand Medicaid","Rural",10.7,28.8627451,67.3580247,15.0044444
"1913","North Carolina","NC","Cleveland",37045,"Did Not Expand Medicaid","Rural",15.7,28.1967582,50.290127,19.3179627
"1914","North Carolina","NC","Columbus",37047,"Did Not Expand Medicaid","Rural",18.4,34.3491511,58.8832875,23.8355537
"1915","North Carolina","NC","Craven",37049,"Did Not Expand Medicaid","Metropolitan",10.3,23.8049738,37.8377255,17.4814565
"1916","North Carolina","NC","Cumberland",37051,"Did Not Expand Medicaid","Metropolitan",14.7,29.4564902,41.4334541,23.5885794
"1917","North Carolina","NC","Currituck",37053,"Did Not Expand Medicaid","Metropolitan",5.5,15.4239939,27.4837202,10.6433678
"1918","North Carolina","NC","Dare",37055,"Did Not Expand Medicaid","Rural",6.1,18.2297525,44.2493779,9.3570284
"1919","North Carolina","NC","Davidson",37057,"Did Not Expand Medicaid","Metropolitan",12.2,24.237806,45.8646422,15.5951333
"1920","North Carolina","NC","Davie",37059,"Did Not Expand Medicaid","Metropolitan",9.9,19.8725014,37.184265,12.8779957
"1921","North Carolina","NC","Duplin",37061,"Did Not Expand Medicaid","Rural",18.3,33.6269893,62.9533846,20.2059354
"1922","North Carolina","NC","Durham",37063,"Did Not Expand Medicaid","Metropolitan",12,19.7865908,44.7351107,10.6894196
"1923","North Carolina","NC","Edgecombe",37065,"Did Not Expand Medicaid","Metropolitan",20.5,37.9684485,67.6329239,25.4023137
"1924","North Carolina","NC","Forsyth",37067,"Did Not Expand Medicaid","Metropolitan",13.4,22.4110956,45.0239322,12.8700052
"1925","North Carolina","NC","Franklin",37069,"Did Not Expand Medicaid","Metropolitan",12.5,26.6127822,47.527776,18.1266971
"1926","North Carolina","NC","Gaston",37071,"Did Not Expand Medicaid","Metropolitan",12.8,25.6044005,45.5367971,17.5401294
"1927","North Carolina","NC","Gates",37073,"Did Not Expand Medicaid","Metropolitan",9.2,23.8586783,44.1698842,16.1304539
"1928","North Carolina","NC","Graham",37075,"Did Not Expand Medicaid","Rural",13.7,32.966536,53.421186,24.3080884
"1929","North Carolina","NC","Granville",37077,"Did Not Expand Medicaid","Rural",10.4,24.3272588,39.5079252,18.713365
"1930","North Carolina","NC","Greene",37079,"Did Not Expand Medicaid","Rural",17.5,31.3154758,61.2197687,18.6036117
"1931","North Carolina","NC","Guilford",37081,"Did Not Expand Medicaid","Metropolitan",12.5,21.5243319,42.6328378,13.1204485
"1932","North Carolina","NC","Halifax",37083,"Did Not Expand Medicaid","Rural",21,34.7573801,55.0934501,26.5644609
"1933","North Carolina","NC","Harnett",37085,"Did Not Expand Medicaid","Rural",13.5,26.2423222,41.7297652,18.3204933
"1934","North Carolina","NC","Haywood",37087,"Did Not Expand Medicaid","Metropolitan",13.4,27.8348479,49.4907286,20.5335916
"1935","North Carolina","NC","Henderson",37089,"Did Not Expand Medicaid","Metropolitan",7.9,22.3808674,45.6047069,13.6595745
"1936","North Carolina","NC","Hertford",37091,"Did Not Expand Medicaid","Rural",19.7,32.8507795,61.1778159,21.1594431
"1937","North Carolina","NC","Hoke",37093,"Did Not Expand Medicaid","Metropolitan",16.8,29.4861894,43.5402092,21.7874345
"1938","North Carolina","NC","Hyde",37095,"Did Not Expand Medicaid","Rural",24.8,25.0504541,42.6819297,17.1835097
"1939","North Carolina","NC","Iredell",37097,"Did Not Expand Medicaid","Metropolitan",9.9,19.0319238,34.9888472,12.4177478
"1940","North Carolina","NC","Jackson",37099,"Did Not Expand Medicaid","Rural",14.3,21.2301704,39.8306055,14.7753902
"1941","North Carolina","NC","Johnston",37101,"Did Not Expand Medicaid","Metropolitan",10.7,22.423992,40.4825058,14.0707462
"1942","North Carolina","NC","Jones",37103,"Did Not Expand Medicaid","Metropolitan",20.5,32.2022881,62.9129129,21.4260625
"1943","North Carolina","NC","Lee",37105,"Did Not Expand Medicaid","Rural",12.5,25.2145427,50.892971,13.4012148
"1944","North Carolina","NC","Lenoir",37107,"Did Not Expand Medicaid","Rural",16.5,34.2068846,62.3289208,22.7697174
"1945","North Carolina","NC","Lincoln",37109,"Did Not Expand Medicaid","Metropolitan",11.3,23.2183634,42.4469072,15.9840611
"1946","North Carolina","NC","McDowell",37111,"Did Not Expand Medicaid","Rural",15.5,30.3952216,53.5103974,21.7967374
"1947","North Carolina","NC","Macon",37113,"Did Not Expand Medicaid","Rural",12.9,27.8782728,52.6613143,18.6099527
"1948","North Carolina","NC","Madison",37115,"Did Not Expand Medicaid","Metropolitan",11.2,27.8670065,53.0244236,19.0441883
"1949","North Carolina","NC","Martin",37117,"Did Not Expand Medicaid","Rural",14.7,30.9157589,54.8286604,21.5639991
"1950","North Carolina","NC","Mecklenburg",37119,"Did Not Expand Medicaid","Metropolitan",9.9,17.1582712,35.5101378,9.7922079
"1951","North Carolina","NC","Mitchell",37121,"Did Not Expand Medicaid","Rural",10,24.2726013,49.1176471,15.3157399
"1952","North Carolina","NC","Montgomery",37123,"Did Not Expand Medicaid","Rural",14.9,27.9149967,51.9434103,16.9707658
"1953","North Carolina","NC","Moore",37125,"Did Not Expand Medicaid","Rural",8.4,21.0738178,34.3683739,15.2663428
"1954","North Carolina","NC","Nash",37127,"Did Not Expand Medicaid","Metropolitan",10.8,26.2074313,48.7591952,16.9224033
"1955","North Carolina","NC","New Hanover",37129,"Did Not Expand Medicaid","Metropolitan",10.9,19.0419582,37.6828924,12.7623735
"1956","North Carolina","NC","Northampton",37131,"Did Not Expand Medicaid","Rural",20.2,29.6062259,52.4685139,21.4027477
"1957","North Carolina","NC","Onslow",37133,"Did Not Expand Medicaid","Metropolitan",11.4,22.8172817,27.1524527,20.414288
"1958","North Carolina","NC","Orange",37135,"Did Not Expand Medicaid","Metropolitan",5.7,10.9926275,23.2420021,6.6105203
"1959","North Carolina","NC","Pamlico",37137,"Did Not Expand Medicaid","Metropolitan",9,24.8574686,49.126035,16.8587022
"1960","North Carolina","NC","Pasquotank",37139,"Did Not Expand Medicaid","Rural",13.5,27.3611888,51.1938572,17.3617547
"1961","North Carolina","NC","Pender",37141,"Did Not Expand Medicaid","Metropolitan",10.8,23.621589,42.2079362,15.967256
"1962","North Carolina","NC","Perquimans",37143,"Did Not Expand Medicaid","Rural",13.1,30.0898355,55.3823849,20.3273643
"1963","North Carolina","NC","Person",37145,"Did Not Expand Medicaid","Metropolitan",13.9,28.5749969,51.1548913,19.9775823
"1964","North Carolina","NC","Pitt",37147,"Did Not Expand Medicaid","Metropolitan",15.3,20.9041883,41.3206838,13.1589028
"1965","North Carolina","NC","Polk",37149,"Did Not Expand Medicaid","Rural",8.5,23.0953686,46.6035183,15.1270526
"1966","North Carolina","NC","Randolph",37151,"Did Not Expand Medicaid","Metropolitan",12,24.6031077,48.7102494,14.5321609
"1967","North Carolina","NC","Richmond",37153,"Did Not Expand Medicaid","Rural",21.2,36.1663208,60.9923941,25.4494997
"1968","North Carolina","NC","Robeson",37155,"Did Not Expand Medicaid","Rural",23.6,38.9445109,68.4363119,25.1211507
"1969","North Carolina","NC","Rockingham",37157,"Did Not Expand Medicaid","Metropolitan",14.9,27.5814426,48.6437974,19.7251204
"1970","North Carolina","NC","Rowan",37159,"Did Not Expand Medicaid","Metropolitan",12.5,28.2339708,53.1657412,18.102888
"1971","North Carolina","NC","Rutherford",37161,"Did Not Expand Medicaid","Rural",14.2,32.219076,55.5366963,23.1552834
"1972","North Carolina","NC","Sampson",37163,"Did Not Expand Medicaid","Rural",17.8,33.1471487,61.7523833,20.2491444
"1973","North Carolina","NC","Scotland",37165,"Did Not Expand Medicaid","Rural",26.4,38.8101275,62.71809,28.0130631
"1974","North Carolina","NC","Stanly",37167,"Did Not Expand Medicaid","Rural",11.2,24.4059285,45.8339309,15.8770478
"1975","North Carolina","NC","Stokes",37169,"Did Not Expand Medicaid","Metropolitan",11.3,19.1153068,38.1930821,12.3694779
"1976","North Carolina","NC","Surry",37171,"Did Not Expand Medicaid","Rural",12.4,28.4170746,53.4633329,18.326626
"1977","North Carolina","NC","Swain",37173,"Did Not Expand Medicaid","Rural",13.6,29.4476922,57.2122684,18.2541626
"1978","North Carolina","NC","Transylvania",37175,"Did Not Expand Medicaid","Rural",11.4,23.5413754,50.1754972,14.4965376
"1979","North Carolina","NC","Tyrrell",37177,"Did Not Expand Medicaid","Rural",19.7,30.7010786,79.0017212,16.7741935
"1980","North Carolina","NC","Union",37179,"Did Not Expand Medicaid","Metropolitan",6.9,14.2930878,25.8781319,8.3518879
"1981","North Carolina","NC","Vance",37181,"Did Not Expand Medicaid","Rural",16.6,41.271138,71.9648777,27.8694938
"1982","North Carolina","NC","Wake",37183,"Did Not Expand Medicaid","Metropolitan",6.9,13.3030159,26.8100034,7.6840739
"1983","North Carolina","NC","Warren",37185,"Did Not Expand Medicaid","Rural",15.6,30.9706516,55.1420176,21.8065355
"1984","North Carolina","NC","Washington",37187,"Did Not Expand Medicaid","Rural",18.7,37.9447885,61.4531549,29.0509259
"1985","North Carolina","NC","Watauga",37189,"Did Not Expand Medicaid","Rural",10.9,13.3445126,28.4139813,9.3337058
"1986","North Carolina","NC","Wayne",37191,"Did Not Expand Medicaid","Metropolitan",16,31.3052456,52.3607883,21.8974053
"1987","North Carolina","NC","Wilkes",37193,"Did Not Expand Medicaid","Rural",16.3,26.9251263,48.8008411,18.4334031
"1988","North Carolina","NC","Wilson",37195,"Did Not Expand Medicaid","Rural",15.6,29.6583414,54.2943719,19.1807158
"1989","North Carolina","NC","Yadkin",37197,"Did Not Expand Medicaid","Metropolitan",13.1,27.2549403,51.452854,17.6601849
"1990","North Carolina","NC","Yancey",37199,"Did Not Expand Medicaid","Rural",16.2,25.0903887,52.5246663,15.4730417
"1991","North Dakota","ND","Adams",38001,"Expanded Medicaid","Rural",5.9,9.5342466,12.1513944,8.5411943
"1992","North Dakota","ND","Barnes",38003,"Expanded Medicaid","Rural",7.9,14.1142527,15.1565762,13.7161085
"1993","North Dakota","ND","Benson",38005,"Expanded Medicaid","Rural",25.2,43.4019067,68.0277664,26.3172805
"1994","North Dakota","ND","Billings",38007,"Expanded Medicaid","Rural",8.2,9.7135741,13.8392857,8.1174439
"1995","North Dakota","ND","Bottineau",38009,"Expanded Medicaid","Rural",4.1,11.5474795,17.95053,9.1007291
"1996","North Dakota","ND","Bowman",38011,"Expanded Medicaid","Rural",5.3,8.5946574,9.0673575,8.393153
"1997","North Dakota","ND","Burke",38013,"Expanded Medicaid","Rural",4.8,7.1878279,10.8024691,5.3259141
"1998","North Dakota","ND","Burleigh",38015,"Expanded Medicaid","Metropolitan",5.2,11.4650835,18.3388824,8.6917058
"1999","North Dakota","ND","Cass",38017,"Expanded Medicaid","Metropolitan",6.4,13.4871663,20.8149943,10.8115672
"2000","North Dakota","ND","Cavalier",38019,"Expanded Medicaid","Rural",4.3,9.0681004,15.9851301,6.2531518
"2001","North Dakota","ND","Dickey",38021,"Expanded Medicaid","Rural",5.8,7.5466936,11.3456464,6.0176991
"2002","North Dakota","ND","Divide",38023,"Expanded Medicaid","Rural",8.8,10.5414747,14.479638,9.1962906
"2003","North Dakota","ND","Dunn",38025,"Expanded Medicaid","Rural",8,15.1589912,21.7960711,12.40791
"2004","North Dakota","ND","Eddy",38027,"Expanded Medicaid","Rural",7.6,20.3969129,35.4014599,13.9020537
"2005","North Dakota","ND","Emmons",38029,"Expanded Medicaid","Rural",8.2,9.253112,11.6312057,8.2697947
"2006","North Dakota","ND","Foster",38031,"Expanded Medicaid","Rural",3.7,8.2913599,10.9116022,7.26979
"2007","North Dakota","ND","Golden Valley",38033,"Expanded Medicaid","Rural",2.8,12.216884,16.8514412,10.139165
"2008","North Dakota","ND","Grand Forks",38035,"Expanded Medicaid","Metropolitan",8.9,14.2045078,23.6609133,10.8783799
"2009","North Dakota","ND","Grant",38037,"Expanded Medicaid","Rural",9.8,13.1090487,17.8082192,11.1294312
"2010","North Dakota","ND","Griggs",38039,"Expanded Medicaid","Rural",3.8,13.2582864,25.1054852,8.2666667
"2011","North Dakota","ND","Hettinger",38041,"Expanded Medicaid","Rural",7.5,15.388828,25.9130435,10.5515588
"2012","North Dakota","ND","Kidder",38043,"Expanded Medicaid","Rural",6.8,12.3727088,19.3140794,9.6453901
"2013","North Dakota","ND","LaMoure",38045,"Expanded Medicaid","Rural",8.5,11.8066818,19.0425532,8.6327578
"2014","North Dakota","ND","Logan",38047,"Expanded Medicaid","Rural",6.9,9.4048494,16.4420485,6.7676768
"2015","North Dakota","ND","McHenry",38049,"Expanded Medicaid","Rural",6,12.76551,21.6160221,8.8902328
"2016","North Dakota","ND","McIntosh",38051,"Expanded Medicaid","Rural",5.3,17.5013759,34.0909091,11.4778695
"2017","North Dakota","ND","McKenzie",38053,"Expanded Medicaid","Rural",8,11.5159524,18.4052586,8.1183932
"2018","North Dakota","ND","McLean",38055,"Expanded Medicaid","Rural",5.9,12.6534466,17.9775281,10.4983892
"2019","North Dakota","ND","Mercer",38057,"Expanded Medicaid","Rural",6.3,9.563876,18.2811724,6.1352091
"2020","North Dakota","ND","Morton",38059,"Expanded Medicaid","Metropolitan",4.6,10.0980547,16.6740315,7.6852402
"2021","North Dakota","ND","Mountrail",38061,"Expanded Medicaid","Rural",8.3,10.6904735,12.7952062,9.6972721
"2022","North Dakota","ND","Nelson",38063,"Expanded Medicaid","Rural",4.8,13.9005114,24.4444444,10.3662322
"2023","North Dakota","ND","Oliver",38065,"Expanded Medicaid","Metropolitan",1.9,5.7875458,4.25,6.4248705
"2024","North Dakota","ND","Pembina",38067,"Expanded Medicaid","Rural",3.1,13.7373737,16.2895928,12.7244741
"2025","North Dakota","ND","Pierce",38069,"Expanded Medicaid","Rural",13.4,14.344005,22.4099099,11.227154
"2026","North Dakota","ND","Ramsey",38071,"Expanded Medicaid","Rural",7.4,15.3389737,23.1354091,11.9419467
"2027","North Dakota","ND","Ransom",38073,"Expanded Medicaid","Rural",1.7,14.0493942,17.8955453,12.3745819
